6#实际给料量,6#干燥炉排一段下漏渣溜管A温度,6#干燥炉排二段下漏渣溜管C温度,6#炉二次风电动调节门（后壁侧）,6#炉排烟SO2小时实时均值,6#炉活性炭流量累计,6#炉点火燃烧器A天然气压力,6#炉点火燃烧器B天然气压力,6#炉白班主汽流量,6#炉省煤器旁路烟气调节风门位置,6#炉省煤器灰斗出口烟气温度,6#炉粉尘折算小时均值,6#炉粉尘折算日均值,6#焚烧炉膛前温度,6#预计焚烧量
29.795,137.76338,165.65141,9.9398155,8.256142,3.29,251.89813,259.8611,128.0907,30.881945,197.98494,1.3625153,1.1869563,951.33813,386.04044
29.795,137.54735,165.77635,9.909722,8.236865,3.29,251.96758,259.8611,128.35515,30.891205,197.97136,1.3625153,1.1869563,951.33813,386.04044
29.795,137.3931,166.18242,9.925926,8.22789,3.29,251.89813,259.8611,128.48601,30.88426,197.97136,1.3625153,1.1869563,951.33813,386.04044
29.795,137.36221,166.22556,9.932871,8.219486,3.29,251.89813,259.8611,128.6118,30.88426,197.97136,1.3625153,1.1869563,951.3696,386.04044
29.795,137.54735,165.96378,9.932871,8.210768,3.29,251.89813,259.93054,128.74326,30.877316,197.97136,1.3625153,1.1869563,951.3696,386.04044
29.795,137.63995,165.68265,9.932871,8.201904,3.29,251.8287,259.93054,128.87752,30.870369,197.94418,1.3625153,1.1869563,951.27496,386.04044
29.795,137.63995,165.62018,9.912037,8.193247,3.29,251.8287,259.8611,129.00914,30.88426,197.94418,1.3625153,1.1869563,951.33813,386.04044
29.795,137.63995,165.77635,9.932871,8.184454,3.29,251.89813,259.8611,129.14323,30.877316,197.94418,1.3625153,1.1869563,951.3696,386.04044
29.795,137.36221,166.1512,9.9398155,8.175884,3.29,251.89813,259.8611,129.2746,30.877316,197.94418,1.3625153,1.1869563,951.3696,386.04044
29.795,137.3931,166.54112,9.932871,8.167353,3.29,251.89813,259.8611,129.40596,30.88426,197.90343,1.3625153,1.1869563,951.3696,386.04044
29.795,137.3931,166.54112,9.925926,8.159178,3.29,251.8287,259.8611,129.53201,30.88426,197.90343,1.3625153,1.1869563,951.46454,386.04044
29.795,137.3931,166.18242,9.895834,8.150489,3.29,251.89813,259.8611,129.66599,30.891205,197.88985,1.3625153,1.1869563,951.27496,386.04044
29.795,137.73251,165.62018,9.902778,8.141735,3.29,251.89813,259.8611,129.79732,30.891205,197.88985,1.3625153,1.1869563,951.3696,386.04044
29.795,137.54735,166.22556,9.923611,8.132835,3.29,251.89813,259.8611,129.93132,30.88426,197.88985,1.3625153,1.1869563,951.3696,386.04044
29.795,137.3931,166.18242,9.895834,8.124237,3.29,251.89813,259.8611,130.06273,30.88426,197.86266,1.3625153,1.1869563,951.27496,386.04044
29.795,137.57823,165.80759,9.9398155,8.116353,3.29,251.89813,259.8611,130.18622,30.891205,197.86266,1.3625153,1.1869563,951.3696,386.04044
29.795,137.76338,165.71388,9.916667,8.107609,3.29,251.89813,259.8611,130.3202,30.891205,197.86266,1.3625153,1.1869563,951.46454,386.04044
29.795,137.57823,166.25711,9.923611,8.098779,3.29,251.89813,259.8611,130.45418,30.891205,197.84906,1.3625153,1.1869563,951.46454,386.04044
29.795,137.3931,166.25711,9.932871,8.089962,3.29,251.8287,259.8611,130.58556,30.877316,197.84906,1.3625153,1.1869563,951.3696,386.04044
29.795,137.57823,165.99501,9.9398155,8.080875,3.29,251.89813,259.8611,130.71954,30.88426,197.80832,1.3625153,1.1869563,951.3696,386.04044
29.795,137.3931,166.25711,9.932871,8.071994,3.29,251.89813,259.8611,130.85089,30.891205,197.80832,1.3625153,1.1869563,951.3696,386.04044
29.795,137.3931,166.54112,9.918982,8.063666,3.29,251.89813,259.8611,130.97437,30.856482,197.78114,1.3625153,1.1869563,951.46454,386.04044
29.795,137.76338,165.99501,9.9398155,8.054662,3.29,251.89813,259.8611,131.10835,30.891205,197.78114,1.3625153,1.1869563,951.46454,386.04044
29.795,137.67079,165.65141,9.9398155,8.045956,3.29,251.89813,259.8611,131.24232,30.863424,197.78114,1.3625153,1.1869563,951.27496,386.04044
29.795,137.67079,165.80759,9.932871,8.037685,3.29,251.89813,259.8611,131.3736,30.856482,197.76756,1.3625153,1.1869563,951.27496,386.04044
29.795,137.76338,165.71388,9.925926,8.029282,3.29,251.89813,259.8611,131.50745,30.891205,197.76756,1.3625153,1.1869563,951.3696,386.04044
29.795,137.67079,166.18242,9.918982,8.020774,3.29,251.89813,259.8611,131.63869,30.870369,197.72678,1.3625153,1.1869563,951.46454,386.04044
29.795,137.57823,166.54112,9.902778,8.012429,3.29,251.89813,259.8611,131.76205,30.891205,197.72678,1.3625153,1.1869563,951.46454,386.04044
29.795,137.3931,166.54112,9.923611,8.00389,3.29,251.89813,259.8611,131.89587,30.877316,197.7132,1.3625153,1.1869563,951.3696,386.04044
29.795,137.67079,166.18242,9.879629,7.99564,3.29,251.89813,259.8611,132.02704,30.88426,197.7132,1.3625153,1.1869563,951.46454,386.04044
29.795,137.67079,165.99501,9.916667,7.987402,3.29,251.89813,259.8611,132.16072,30.88426,197.68604,1.3625153,1.1869563,951.3696,386.04044
29.795,137.57823,166.35178,9.923611,7.979396,3.29,251.8287,259.8611,132.29427,30.891205,197.68604,1.3625153,1.1869563,951.3696,386.04044
29.795,137.3931,166.63577,9.909722,7.9716573,3.29,251.89813,259.8611,132.42513,30.88426,197.64528,1.3625153,1.1869563,951.3696,386.04044
29.795,137.3931,166.25711,9.932871,7.9644437,3.29,251.89813,259.8611,132.5481,30.891205,197.64528,1.3625153,1.1869563,951.3696,386.04044
29.795,137.67079,165.80759,9.9398155,7.956933,3.29,251.89813,259.8611,132.68143,30.88426,197.6317,1.3625153,1.1869563,951.27496,386.04044
29.795,137.67079,166.08871,9.9398155,7.9492188,3.29,251.89813,259.8611,132.81474,30.88426,197.6317,1.3625153,1.1869563,951.46454,386.04044
29.795,137.67079,166.25711,9.932871,7.9334784,3.29,251.89813,259.93054,133.0762,30.891205,197.59091,1.3625153,1.1869563,951.27496,386.04044
29.795,137.67079,165.99501,9.881945,7.92565,3.29,251.89813,259.8611,133.2096,30.891205,197.59091,1.3625153,1.1869563,951.3696,386.04044
29.795,137.57823,166.63577,9.930555,7.9180164,3.29,251.89813,259.93054,133.3404,30.891205,197.55017,1.3625153,1.1869563,951.3696,386.04044
29.795,137.67079,166.08871,9.918982,7.9107466,3.29,251.89813,259.93054,133.46593,30.88426,197.55017,1.3625153,1.1869563,951.3696,386.04044
29.795,137.67079,165.80759,9.925926,7.9030905,3.29,251.89813,259.8611,133.59933,30.854166,197.55017,1.3625153,1.1869563,951.3696,386.04044
29.795,137.57823,166.25711,9.932871,7.895467,3.29,251.89813,259.93054,133.7301,30.891205,197.55017,1.3625153,1.1869563,951.27496,386.04044
29.795,137.57823,166.54112,9.946759,7.887566,3.29,251.89813,259.8611,133.86345,30.863424,197.55017,1.3625153,1.1869563,951.46454,386.04044
29.795,137.76338,165.99501,9.925926,7.8796196,3.29,251.89813,259.8611,133.99419,30.88426,197.52301,1.3625153,1.1869563,951.46454,386.04044
29.795,137.67079,165.99501,9.918982,7.8718715,3.29,251.89813,259.8611,134.11705,30.891205,197.52301,1.3625153,1.1869563,951.3696,386.04044
29.795,137.57823,166.25711,9.9375,7.863171,3.29,251.89813,259.8611,134.2503,30.891205,197.52301,1.3625153,1.1869563,951.3696,386.04044
29.795,137.57823,166.54112,9.881945,7.85465,3.29,251.8287,259.8611,134.38345,30.891205,197.50943,1.3625153,1.1869563,951.46454,386.04044
29.795,137.67079,166.18242,9.935185,7.8384323,3.29,251.89813,259.8611,134.64459,30.875,197.50943,1.3625153,1.1869563,951.3696,386.04044
29.795,137.57823,166.35178,9.925926,7.830124,3.29,251.89813,259.8611,134.77777,30.891205,197.46867,1.3625153,1.1869563,951.4013,386.04044
29.795,137.67079,166.25711,9.932871,7.8221006,3.29,251.89813,259.8611,134.90317,30.891205,197.46867,1.3625153,1.1869563,951.4013,386.04044
29.795,137.57823,166.25711,9.925926,7.8138375,3.29,251.89813,259.8611,135.03378,30.891205,197.46867,1.3625153,1.1869563,951.49603,386.04044
29.795,137.57823,166.18242,9.9398155,7.8056135,3.29,251.89813,259.8611,135.16708,30.891205,197.46867,1.3625153,1.1869563,951.4013,386.04044
29.795,137.67079,165.99501,9.932871,7.7975903,3.29,251.8287,259.8611,135.29794,30.88426,197.46867,1.3625153,1.1869563,951.4013,386.04044
29.795,137.76338,165.55772,9.916667,7.7896485,3.29,251.89813,259.8611,135.43143,30.88426,197.46867,1.3625153,1.1869563,951.30646,386.04044
29.795,137.76338,165.71388,9.932871,7.7820835,3.29,251.89813,259.8611,135.56242,30.891205,197.46867,1.3625153,1.1869563,951.4013,386.04044
29.795,137.67079,165.71388,9.932871,7.775328,3.29,251.89813,259.8611,135.68565,30.891205,197.44148,1.3625153,1.1869563,951.4013,386.04044
29.795,137.57823,166.35178,9.9398155,7.768238,3.29,251.89813,259.8611,135.81937,30.891205,197.44148,1.3625153,1.1869563,951.49603,386.04044
29.795,137.79425,165.83882,9.925926,7.761524,3.29,251.8287,259.8611,135.9505,30.891205,197.44148,1.3625153,1.1869563,951.49603,386.04044
29.795,137.67079,165.71388,9.925926,7.7549963,3.29,251.89813,259.8611,136.08424,30.891205,197.44148,1.3625153,1.1869563,951.4013,386.04044
29.795,137.57823,166.25711,9.946759,7.748941,3.29,251.89813,259.8611,136.21527,30.863424,197.44148,1.3625153,1.1869563,951.4013,386.04044
29.795,137.60909,166.21367,9.930555,7.7430563,3.29,251.89813,259.8611,136.34886,30.891205,197.44148,1.3625153,1.1869563,951.4013,386.04044
29.795,137.60909,166.11995,9.9398155,7.7377334,3.29,251.89813,259.8611,136.4745,30.891205,197.4279,1.3625153,1.1869563,951.4013,386.04044
29.795,137.60909,166.11995,9.9398155,7.7319555,3.29,251.89813,259.7917,136.60532,30.854166,197.4279,1.3625153,1.1869563,951.4013,386.04044
29.795,137.70164,166.02625,9.925926,7.725729,3.29,251.89813,259.8611,136.73615,30.854166,197.4279,1.3625153,1.1869563,951.49603,386.04044
29.795,137.70164,165.68265,9.932871,7.712644,3.29,251.89813,259.8611,137.0004,30.891205,197.4279,1.3625153,1.1869563,951.4013,386.04044
29.795,137.60909,166.11995,9.925926,7.706025,3.29,251.89813,259.8611,137.13374,30.88426,197.4279,1.3625153,1.1869563,951.4013,386.04044
29.795,137.70164,165.68265,9.912037,7.6996803,3.29,251.89813,259.8611,137.26443,30.870369,197.4279,1.3625153,1.1869563,951.49603,386.04044
29.795,137.70164,165.58896,9.907408,7.6936955,3.29,251.89813,259.8611,137.38982,30.88426,197.4279,1.3625153,1.1869563,951.4013,386.04044
29.795,137.42392,166.02625,9.932871,7.6872387,3.29,251.89813,259.7917,137.52292,30.891205,197.4279,1.3625153,1.1869563,951.4013,386.04044
29.795,137.42392,166.21367,9.888889,7.673816,3.29,251.89813,259.8611,137.78372,30.88426,197.40073,1.3625153,1.1869563,951.49603,386.04044
29.795,137.42392,166.02625,9.932871,7.666499,3.29,251.89813,259.8611,137.91658,30.891205,197.40073,1.3625153,1.1869563,951.4013,386.04044
29.795,137.42392,165.74512,9.888889,7.6591396,3.29,251.89813,259.8611,138.0467,30.891205,197.40073,1.3625153,1.1869563,951.33813,386.04044
29.795,137.42392,165.74512,9.925926,7.652133,3.29,251.8287,259.93054,138.17152,30.877316,197.40073,1.3625153,1.1869563,951.43286,386.04044
29.795,137.60909,165.74512,9.930555,7.6450877,3.3,251.89813,259.8611,138.3015,30.877316,197.40073,1.3625153,1.1869563,951.5277,386.04044
29.795,137.60909,165.58896,9.9398155,7.6381702,3.3,251.89813,259.8611,138.43404,30.891205,197.37357,1.3625153,1.1869563,951.43286,386.04044
29.795,137.42392,165.83882,9.9398155,7.6317134,3.3,251.89813,259.8611,138.56398,30.88426,197.37357,1.3625153,1.1869563,951.33813,386.04044
29.795,137.42392,166.11995,9.918982,7.6254377,3.3,251.89813,259.8611,138.69652,30.891205,197.37357,1.3625153,1.1869563,951.5277,386.04044
29.795,137.79425,165.58896,9.930555,7.619124,3.3,251.89813,259.93054,138.82645,30.870369,197.37357,1.3625153,1.1869563,951.5277,386.04044
29.795,137.60909,165.58896,9.923611,7.612897,3.3,251.89813,259.8611,138.95126,30.891205,197.3464,1.3625153,1.1869563,951.5277,386.04044
29.795,137.42392,166.02625,9.9398155,7.6063414,3.3,251.89813,259.8611,139.08119,30.891205,197.3464,1.3625153,1.1869563,951.43286,386.04044
29.795,137.60909,165.74512,9.925926,7.593366,3.3,251.89813,259.8611,139.34364,30.847221,197.3464,1.3625153,1.1869563,951.43286,386.04044
29.795,137.70164,165.58896,9.923611,7.587236,3.3,251.89813,259.8611,139.47357,30.881945,197.3464,1.3625153,1.1869563,951.5277,386.04044
29.795,137.70164,165.58896,9.925926,7.5815096,3.3,251.89813,259.93054,139.60605,30.88426,197.31924,1.3625153,1.1869563,951.5277,386.04044
37.285,137.70164,165.49524,9.9398155,7.576051,3.3,251.89813,259.8611,139.7359,30.863424,197.31924,1.3625153,1.1869563,951.5277,386.04044
37.285,137.60909,165.83882,9.932871,7.5710087,3.3,251.89813,259.8611,139.86049,30.891205,197.31924,1.3625153,1.1869563,951.5277,386.04044
37.285,137.42392,166.02625,9.907408,7.5659027,3.3,251.89813,259.8611,139.99275,30.891205,197.29204,1.3625153,1.1869563,951.5277,386.04044
37.285,137.42392,165.68265,9.925926,7.560862,3.3,251.89813,259.93054,140.12231,30.891205,197.29204,1.3625153,1.1869563,951.43286,386.04044
37.285,137.42392,165.83882,9.9375,7.5557084,3.3,251.8287,259.8611,140.25179,30.891205,197.29204,1.3625153,1.1869563,951.43286,386.04044
37.285,137.60909,165.74512,9.895834,7.550691,3.3,251.8287,259.8611,140.38382,30.891205,197.29204,1.3625153,1.1869563,951.5277,386.04044
37.285,137.70164,165.49524,9.925926,7.5460825,3.3,251.89813,259.8611,140.50548,30.88426,197.29204,1.3625153,1.1869563,951.5277,386.04044
37.285,137.42392,165.68265,9.916667,7.5411096,3.3,251.89813,259.8611,140.63748,30.88426,197.26488,1.3625153,1.1869563,951.33813,386.04044
37.285,137.42392,166.02625,9.930555,7.536097,3.3,251.89813,259.8611,140.76949,30.88426,197.26488,1.3625153,1.1869563,951.43286,386.04044
37.285,137.33136,166.02625,9.932871,7.531179,3.3,251.89813,259.8611,140.8989,30.88426,197.26488,1.3625153,1.1869563,951.5277,386.04044
37.285,137.42392,165.83882,9.932871,7.5264063,3.3,251.89813,259.8611,141.02835,30.88426,197.26488,1.3625153,1.1869563,951.43286,386.04044
37.285,137.42392,165.68265,9.925926,7.5215564,3.3,251.96758,259.8611,141.16032,30.891205,197.26488,1.3625153,1.1869563,951.46454,386.04044
37.285,137.70164,165.49524,9.923611,7.5164695,3.3,251.89813,259.8611,141.28963,30.891205,197.26488,1.3625153,1.1869563,951.5277,386.04044
37.285,137.42392,165.83882,9.930555,7.510941,3.3,251.8287,259.8611,141.4189,30.891205,197.2513,1.3625153,1.1869563,951.7173,386.04044
37.285,137.4548,165.71388,9.9398155,7.505249,3.3,251.96758,259.8611,141.54303,30.854166,197.2513,1.3625153,1.1869563,951.46454,386.04044
37.285,137.4548,165.62018,9.932871,7.4989176,3.3,251.89813,259.8611,141.67491,30.900463,197.2513,1.3625153,1.1869563,951.46454,386.04044
37.285,137.63995,165.3391,9.932871,7.4924765,3.3,251.89813,259.8611,141.80417,30.877316,197.2513,1.3625153,1.1869563,951.55927,386.04044
43.243,137.73251,165.15175,9.923611,7.4857407,3.3,251.89813,259.8611,141.93602,30.875,197.2513,1.3625153,1.1869563,951.46454,386.04044
43.243,137.63995,165.5265,9.930555,7.478883,3.3,251.89813,259.8611,142.06534,30.891205,197.21056,1.3625153,1.1869563,951.46454,386.04044
43.243,137.4548,165.87006,9.932871,7.47219,3.3,251.89813,259.8611,142.18948,30.88426,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.73251,165.15175,9.925926,7.457716,3.3,251.89813,259.8611,142.45065,30.891205,197.21056,1.3625153,1.1869563,951.46454,386.04044
43.243,137.63995,165.77635,9.918982,7.4503064,3.3,251.89813,259.8611,142.57988,30.891205,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.4548,165.77635,9.895834,7.442752,3.3,251.89813,259.93054,142.71155,30.891205,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.63995,165.62018,9.9398155,7.435511,3.3,251.89813,259.8611,142.84065,30.88426,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.73251,165.24542,9.925926,7.4286613,3.3,251.89813,259.8611,142.96455,30.88426,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.4548,165.77635,9.918982,7.4215384,3.3,251.89813,259.8611,143.09872,30.88426,197.1834,1.3625153,1.1869563,951.46454,386.04044
43.243,137.36221,165.87006,9.912037,7.4151187,3.3,251.96758,259.8611,143.22267,30.891205,197.1834,1.3625153,1.1869563,951.55927,386.04044
43.243,137.73251,165.5265,9.923611,7.4084496,3.3,251.89813,259.8611,143.35439,30.863424,197.1834,1.3625153,1.1869563,951.55927,386.04044
43.243,137.63995,165.3391,9.9398155,7.4015355,3.3,251.89813,259.8611,143.48613,30.891205,197.1834,1.3625153,1.1869563,951.55927,386.04044
43.243,137.4548,165.5265,9.932871,7.3944774,3.3,251.89813,259.7917,143.61531,30.891205,197.1834,1.3625153,1.1869563,951.55927,386.04044
43.243,137.36221,166.1512,9.925926,7.387361,3.3,251.89813,259.8611,143.74448,30.88426,197.1834,1.3625153,1.1869563,951.74896,386.04044
43.243,137.73251,165.5265,9.932871,7.3734365,3.3,251.89813,259.8611,144.0002,30.870369,197.1834,1.3625153,1.1869563,951.74896,386.04044
43.243,137.36221,166.0575,9.930555,7.3663316,3.3,251.89813,259.8611,144.12935,30.891205,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.4548,165.71388,9.932871,7.3590817,3.3,251.89813,259.8611,144.2585,30.891205,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.36221,165.87006,9.930555,7.3522058,3.3,251.89813,259.8611,144.3901,30.877316,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.63995,165.87006,9.923611,7.3457646,3.3,251.89813,259.8611,144.51399,30.88426,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.63995,165.3391,9.9398155,7.3393083,3.3,251.89813,259.8611,144.6431,30.831018,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.4548,165.62018,9.932871,7.3327484,3.3,251.96758,259.8611,144.77467,30.877316,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.63995,165.3391,9.932871,7.3264036,3.3,251.89813,259.8611,144.90375,30.861113,197.21056,1.3625153,1.1869563,951.55927,386.04044
43.243,137.4548,166.0575,9.902778,7.320581,3.3,251.89813,259.8611,145.03293,30.88426,197.2513,1.3625153,1.1869563,951.55927,386.04044
43.243,137.36221,165.87006,9.918982,7.31542,3.3,251.89813,259.8611,145.16212,30.88426,197.2513,1.3625153,1.1869563,951.49603,386.04044
43.243,137.4548,165.62018,9.9398155,7.3110876,3.3,251.89813,259.8611,145.28615,30.891205,197.2513,1.3625153,1.1869563,951.5909,386.04044
43.243,137.63995,165.5265,9.932871,7.306266,3.3,251.89813,259.7917,145.42583,30.88426,197.2513,1.3625153,1.1869563,951.5909,386.04044
43.243,137.63995,165.71388,9.932871,7.302288,3.3,251.89813,259.8611,145.54987,30.891205,197.2513,1.3625153,1.1869563,951.78046,386.04044
43.243,137.63995,165.71388,9.909722,7.2983265,3.3,251.96758,259.8611,145.67653,30.88426,197.2513,1.3625153,1.1869563,951.78046,386.04044
43.243,137.63995,165.24542,9.895834,7.294538,3.3,251.89813,259.8611,145.80829,30.891205,197.26488,1.3625153,1.1869563,951.78046,386.04044
43.243,137.63995,165.5265,9.930555,7.2906685,3.3,251.89813,259.8611,145.94,30.88426,197.26488,1.3625153,1.1869563,951.78046,386.04044
43.243,137.63995,165.71388,9.925926,7.286899,3.3,251.89813,259.8611,146.06909,30.891205,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.63995,165.71388,9.923611,7.2832,3.3,251.96758,259.8611,146.19818,30.88426,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.36221,166.1512,9.916667,7.279852,3.3,251.89813,259.8611,146.32211,30.856482,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.36221,166.0575,9.930555,7.276215,3.3,251.89813,259.8611,146.45395,30.870369,197.26488,1.3625153,1.1869563,951.49603,386.04044
43.243,137.4548,165.62018,9.932871,7.272348,3.3,251.89813,259.8611,146.58344,30.88426,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.63995,165.71388,9.918982,7.2681966,3.3,251.89813,259.8611,146.71304,30.833334,197.26488,1.3625153,1.1869563,951.78046,386.04044
43.243,137.36221,166.1512,9.918982,7.263998,3.3,251.89813,259.8611,146.8452,30.891205,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.36221,166.1512,9.925926,7.260147,3.3,251.89813,259.8611,146.97476,30.891205,197.26488,1.3625153,1.1869563,951.78046,386.04044
43.243,137.36221,166.1512,9.923611,7.2565145,3.3,251.96758,259.93054,147.09904,30.891205,197.26488,1.3625153,1.1869563,951.49603,386.04044
43.243,137.36221,166.0575,9.932871,7.2530656,3.3,251.89813,259.93054,147.23102,30.891205,197.26488,1.3625153,1.1869563,951.49603,386.04044
43.243,137.4548,165.77635,9.9398155,7.249625,3.3,251.89813,259.93054,147.36041,30.875,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.4548,165.5265,9.918982,7.246468,3.3,251.89813,259.8611,147.49245,30.898148,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.4548,165.77635,9.94213,7.243793,3.3,251.89813,259.8611,147.62198,30.88426,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.67079,165.74512,9.9398155,7.2339706,3.3,251.89813,259.8611,148.26956,30.88426,197.26488,1.3625153,1.1869563,951.78046,386.04044
43.243,137.3931,166.08871,9.930555,7.232753,3.3,251.89813,259.8611,148.39897,30.881945,197.26488,1.3625153,1.1869563,951.5909,386.04044
43.243,137.30052,166.18242,9.925926,7.230775,3.3,251.89813,259.8611,148.65257,30.891205,197.29204,1.3625153,1.1869563,951.49603,386.04044
43.243,137.30052,166.18242,9.921296,7.230108,3.3,251.96758,259.7917,148.78194,30.88426,197.29204,1.3625153,1.1869563,951.49603,386.04044
43.243,137.48566,165.90129,9.925926,7.2296658,3.3,251.89813,259.8611,148.9138,30.891205,197.29204,1.3625153,1.1869563,951.5909,386.04044
43.243,137.48566,165.80759,9.930555,7.2293863,3.3,251.89813,259.7917,149.0432,30.88426,197.29204,1.3625153,1.1869563,951.5909,386.04044
43.243,137.67079,165.65141,9.925926,7.229334,3.3,251.89813,259.8611,149.17522,30.891205,197.29204,1.3625153,1.1869563,951.5909,386.04044
43.243,137.48566,165.65141,9.923611,7.2302694,3.3,251.89813,259.8611,149.42908,30.88426,197.31924,1.3625153,1.1869563,951.5909,386.04044
43.243,137.3931,165.90129,9.918982,7.231508,3.3,251.89813,259.8611,149.55875,30.88426,197.31924,1.3625153,1.1869563,951.5909,386.04044
43.243,137.30052,166.18242,9.932871,7.2330937,3.3,251.89813,259.8611,149.69101,30.875,197.31924,1.3625153,1.1869563,951.49603,386.04044
43.243,137.3931,166.25711,9.925926,7.2351623,3.3,251.89813,259.8611,149.82066,30.870369,197.31924,1.3625153,1.1869563,951.5909,386.04044
43.243,137.67079,165.74512,9.932871,7.2375007,3.3,251.89813,259.8611,149.95032,30.868057,197.31924,1.3625153,1.1869563,951.78046,386.04044
43.243,137.3931,166.25711,9.925926,7.2397428,3.3,251.89813,259.8611,150.08002,30.868057,197.3464,1.3625153,1.1869563,951.87537,386.04044
43.243,137.3931,166.18242,9.918982,7.2419925,3.3,251.89813,259.8611,150.20703,30.891205,197.3464,1.3625153,1.1869563,951.5909,386.04044
43.243,137.67079,165.74512,9.9398155,7.244053,3.3,251.89813,259.8611,150.33656,30.891205,197.3464,1.3625153,1.1869563,951.78046,386.04044
43.243,137.48566,165.80759,9.932871,7.2457576,3.3,251.96758,259.8611,150.46863,30.891205,197.37357,1.3625153,1.1869563,951.87537,386.04044
43.243,137.30052,166.44643,9.916667,7.2471027,3.3,251.96758,259.8611,150.59818,30.891205,197.37357,1.3625153,1.1869563,951.78046,386.04044
43.243,137.30052,166.18242,9.902778,7.2479444,3.3,251.96758,259.8611,150.7303,30.88426,197.37357,1.3625153,1.1869563,951.5909,386.04044
43.243,137.33136,166.28867,9.932871,7.249252,3.3,251.89813,259.7917,150.98901,30.888887,197.40073,1.3625153,1.1869563,951.5909,386.04044
43.243,137.3931,166.08871,9.925926,7.249941,3.3,251.89813,259.7917,151.1131,30.88426,197.40073,1.3625153,1.1869563,951.78046,386.04044
43.243,137.48566,165.80759,9.925926,7.2504134,3.3,251.89813,259.8611,151.24496,30.891205,197.4279,1.3625153,1.1869563,951.78046,386.04044
43.243,137.3931,165.80759,9.932871,7.2505817,3.3,251.89813,259.8611,151.37424,30.891205,197.4279,1.3625153,1.1869563,951.62256,386.04044
43.243,137.3931,165.90129,9.930555,7.2504554,3.3,251.89813,259.8611,151.50609,30.891205,197.4279,1.3625153,1.1869563,951.78046,386.04044
43.243,137.48566,165.65141,9.9398155,7.250135,3.3,251.89813,259.8611,151.63542,30.88426,197.4279,1.3625153,1.1869563,951.81213,386.04044
43.243,137.3931,166.08871,9.925926,7.249738,3.3,251.89813,259.8611,151.75708,30.88426,197.44148,1.3625153,1.1869563,951.81213,386.04044
43.243,137.30052,166.25711,9.925926,7.249706,3.3,251.89813,259.8611,151.8892,30.891205,197.44148,1.3625153,1.1869563,951.81213,386.04044
43.243,137.30052,165.90129,9.925926,7.250228,3.3,251.89813,259.8611,152.0213,30.854166,197.44148,1.3625153,1.1869563,951.62256,386.04044
43.243,137.30052,166.08871,9.930555,7.2513266,3.3,251.89813,259.8611,152.15082,30.88426,197.44148,1.3625153,1.1869563,951.62256,386.04044
43.243,137.30052,166.35178,9.932871,7.2529902,3.3,251.89813,259.8611,152.28036,30.868057,197.46867,1.3625153,1.1869563,951.78046,386.04044
43.243,137.33136,166.38333,9.932871,7.2551765,3.3,251.8287,259.8611,152.41249,30.856482,197.46867,1.3625153,1.1869563,951.87537,386.04044
43.243,137.33136,166.11995,9.925926,7.2570686,3.3,251.89813,259.8611,152.5369,30.891205,197.50943,1.3625153,1.1869563,951.5909,386.04044
43.243,137.51651,165.58896,9.925926,7.2589693,3.3,251.8287,259.8611,152.66653,30.88426,197.50943,1.3625153,1.1869563,951.81213,386.04044
43.243,137.42392,165.93253,9.925926,7.2612114,3.3,251.89813,259.8611,152.79628,30.881945,197.52301,1.3625153,1.1869563,951.907,386.04044
43.243,137.33136,166.11995,9.967592,7.263805,3.3,251.96758,259.8611,152.92874,30.891205,197.52301,1.3625153,1.1869563,951.81213,386.04044
43.243,137.51651,165.77635,9.932871,7.266812,3.3,251.89813,259.7917,153.05873,30.88426,197.55017,1.3625153,1.1869563,951.81213,386.04044
43.243,137.42392,165.83882,9.918982,7.270375,3.3,251.89813,259.8611,153.1888,30.88426,197.55017,1.3625153,1.1869563,951.81213,386.04044
43.243,137.33136,166.38333,9.930555,7.274316,3.3,251.89813,259.8611,153.31592,30.891205,197.59091,1.3625153,1.1869563,951.81213,386.04044
43.243,137.51651,165.83882,9.886574,7.2785206,3.3,251.89813,259.7917,153.44551,30.891205,197.60454,1.3625153,1.1869563,951.907,386.04044
43.243,137.51651,165.58896,9.932871,7.282853,3.3,251.89813,259.8611,153.5755,30.88426,197.60454,1.3625153,1.1869563,951.907,386.04044
